tracker_2,2024-02-16 17:26:40.995487,-0.007864876,0.0028884942,-0.9624955,0.74585974,0.65574384,0.11701808,0.1736562,-0.021824514,-0.9845644,-0.6430682,0.7546679,-0.130152
tracker_1,2024-02-16 17:26:41.079010,-0.007854468,0.0028642686,-0.9624955,0.7458813,0.6556809,0.11723302,0.17362717,-0.021474253,-0.98457724,-0.643051,0.75473267,-0.12986125
tracker_2,2024-02-16 17:26:41.172583,-0.007854468,0.0028642686,-0.9624955,0.7458813,0.6556809,0.11723302,0.17362717,-0.021474253,-0.98457724,-0.643051,0.75473267,-0.12986125
tracker_1,2024-02-16 17:26:41.254710,-0.007842437,0.002881469,-0.9624804,0.7463961,0.6552011,0.11663747,0.1742815,-0.023294695,-0.98442024,-0.6422762,0.75509524,-0.13157648
tracker_2,2024-02-16 17:26:41.335695,-0.007842437,0.002881469,-0.9624804,0.7463961,0.6552011,0.11663747,0.1742815,-0.023294695,-0.98442024,-0.6422762,0.75509524,-0.13157648
tracker_1,2024-02-16 17:26:41.416265,-0.0077991453,0.002911342,-0.9623061,0.7461219,0.65552646,0.116564006,0.17431457,-0.023359502,-0.98441285,-0.6425858,0.75481075,-0.13169684
tracker_2,2024-02-16 17:26:41.498146,-0.0077991453,0.002911342,-0.9623061,0.7461219,0.65552646,0.116564006,0.17431457,-0.023359502,-0.98441285,-0.6425858,0.75481075,-0.13169684
tracker_1,2024-02-16 17:26:41.577688,-0.007839748,0.0033389607,-0.9623542,0.74664503,0.655138,0.11539244,0.17295748,-0.023685522,-0.9846444,-0.64234483,0.7551378,-0.13099569
tracker_2,2024-02-16 17:26:41.660775,-0.007839748,0.0033389607,-0.9623542,0.74664503,0.655138,0.11539244,0.17295748,-0.023685522,-0.9846444,-0.64234483,0.7551378,-0.13099569
tracker_1,2024-02-16 17:26:41.743790,-0.0083109485,0.041795153,-0.96736467,0.7661237,0.64254963,0.0135792205,0.043537404,-0.03080714,-0.99857664,-0.64121675,0.76562446,-0.051577013
tracker_2,2024-02-16 17:26:41.824159,-0.0083109485,0.041795153,-0.96736467,0.7661237,0.64254963,0.0135792205,0.043537404,-0.03080714,-0.99857664,-0.64121675,0.76562446,-0.051577013
tracker_1,2024-02-16 17:26:41.903269,0.0025830648,0.13248385,-0.9858081,0.7439668,0.6456246,-0.17228547,-0.20114438,-0.029495372,-0.9791174,-0.6372239,0.76308507,0.10792019
tracker_2,2024-02-16 17:26:41.983697,0.0025830648,0.13248385,-0.9858081,0.7439668,0.6456246,-0.17228547,-0.20114438,-0.029495372,-0.9791174,-0.6372239,0.76308507,0.10792019
tracker_1,2024-02-16 17:26:42.064234,0.009790595,0.23492305,-1.0059928,0.71819055,0.663931,-0.20832166,-0.2579437,-0.02403415,-0.9658609,-0.6462719,0.74740744,0.15399572
tracker_2,2024-02-16 17:26:42.143254,0.009790595,0.23492305,-1.0059928,0.71819055,0.663931,-0.20832166,-0.2579437,-0.02403415,-0.9658609,-0.6462719,0.74740744,0.15399572
tracker_1,2024-02-16 17:26:42.224307,0.0005325972,0.3056584,-1.0428302,0.7131303,0.67380714,-0.19346619,-0.24662918,-0.01718851,-0.9689574,-0.65621585,0.7387073,0.15392287
tracker_2,2024-02-16 17:26:42.335392,0.0005325972,0.3056584,-1.0428302,0.7131303,0.67380714,-0.19346619,-0.24662918,-0.01718851,-0.9689574,-0.65621585,0.7387073,0.15392287
tracker_1,2024-02-16 17:26:42.420644,-0.0009540888,0.3205168,-1.0580933,0.7023045,0.68231004,-0.2030306,-0.2613625,-0.018148199,-0.96507007,-0.66216165,0.7308376,0.16558471
tracker_2,2024-02-16 17:26:42.502216,-0.0009540888,0.3205168,-1.0580933,0.7023045,0.68231004,-0.2030306,-0.2613625,-0.018148199,-0.96507007,-0.66216165,0.7308376,0.16558471
tracker_1,2024-02-16 17:26:42.585760,0.039108295,0.3187494,-1.0067533,0.67754555,0.7075707,-0.2006882,-0.26069877,-0.02410041,-0.9651193,-0.6877268,0.7062314,0.16813369
tracker_2,2024-02-16 17:26:42.669308,0.039108295,0.3187494,-1.0067533,0.67754555,0.7075707,-0.2006882,-0.26069877,-0.02410041,-0.9651193,-0.6877268,0.7062314,0.16813369
tracker_1,2024-02-16 17:26:42.754839,0.12515222,0.32327402,-0.91995525,0.6584631,0.72983295,-0.18376656,-0.25564796,-0.012755995,-0.9666857,-0.7078633,0.6835064,0.17818098
tracker_2,2024-02-16 17:26:42.836258,0.12515222,0.32327402,-0.91995525,0.6584631,0.72983295,-0.18376656,-0.25564796,-0.012755995,-0.9666857,-0.7078633,0.6835064,0.17818098
tracker_1,2024-02-16 17:26:42.928818,0.2223474,0.33192748,-0.83585197,0.6309295,0.7578919,-0.16591506,-0.2526663,-0.0014736116,-0.9675523,-0.7335446,0.65237844,0.19056402
tracker_2,2024-02-16 17:26:43.008965,0.2223474,0.33192748,-0.83585197,0.6309295,0.7578919,-0.16591506,-0.2526663,-0.0014736116,-0.9675523,-0.7335446,0.65237844,0.19056402
tracker_1,2024-02-16 17:26:43.089517,0.25396115,0.33677366,-0.80544055,0.64805275,0.74357766,-0.16468105,-0.25867128,0.011522402,-0.9658966,-0.71632165,0.66855025,0.19980934
tracker_2,2024-02-16 17:26:43.170091,0.25396115,0.33677366,-0.80544055,0.64805275,0.74357766,-0.16468105,-0.25867128,0.011522402,-0.9658966,-0.71632165,0.66855025,0.19980934
tracker_1,2024-02-16 17:26:43.252106,0.24700768,0.3334669,-0.8030012,0.6750206,0.7199769,-0.16118461,-0.26196352,0.029651705,-0.9646221,-0.6897263,0.6933642,0.20862322
tracker_2,2024-02-16 17:26:43.333646,0.24700768,0.3334669,-0.8030012,0.6750206,0.7199769,-0.16118461,-0.26196352,0.029651705,-0.9646221,-0.6897263,0.6933642,0.20862322
tracker_1,2024-02-16 17:26:43.412200,0.22624727,0.28117445,-0.78975284,0.66968316,0.7307465,-0.13241586,-0.20332739,0.008923131,-0.9790701,-0.71427053,0.6825905,0.15455648
tracker_2,2024-02-16 17:26:43.489772,0.22624727,0.28117445,-0.78975284,0.66968316,0.7307465,-0.13241586,-0.20332739,0.008923131,-0.9790701,-0.71427053,0.6825905,0.15455648
tracker_1,2024-02-16 17:26:43.571312,0.21714738,0.18092296,-0.7763727,0.614851,0.78573215,-0.0676989,-0.06725594,-0.033288185,-0.9971802,-0.78577024,0.6176704,0.0323779
tracker_2,2024-02-16 17:26:43.648320,0.21714738,0.18092296,-0.7763727,0.614851,0.78573215,-0.0676989,-0.06725594,-0.033288185,-0.9971802,-0.78577024,0.6176704,0.0323779
tracker_1,2024-02-16 17:26:43.729384,0.20573056,0.10135128,-0.7676465,0.57850605,0.8149261,-0.035017747,0.009061725,-0.0493491,-0.99874043,-0.81562775,0.57746005,-0.03593337
tracker_2,2024-02-16 17:26:43.813747,0.20573056,0.10135128,-0.7676465,0.57850605,0.8149261,-0.035017747,0.009061725,-0.0493491,-0.99874043,-0.81562775,0.57746005,-0.03593337
tracker_1,2024-02-16 17:26:43.890291,0.19308524,0.08851957,-0.77907383,0.59578645,0.80267495,-0.027412508,0.021972086,-0.05040853,-0.99848694,-0.80284226,0.5942826,-0.047669146
tracker_2,2024-02-16 17:26:43.973823,0.19308524,0.08851957,-0.77907383,0.59578645,0.80267495,-0.027412508,0.021972086,-0.05040853,-0.99848694,-0.80284226,0.5942826,-0.047669146
tracker_1,2024-02-16 17:26:44.053371,0.1339747,0.105542734,-0.8339737,0.6615285,0.74932015,-0.029988859,-0.0017858872,-0.038415127,-0.99926025,-0.74991786,0.66109264,-0.024074484
tracker_2,2024-02-16 17:26:44.136390,0.1339747,0.105542734,-0.8339737,0.6615285,0.74932015,-0.029988859,-0.0017858872,-0.038415127,-0.99926025,-0.74991786,0.66109264,-0.024074484
tracker_1,2024-02-16 17:26:44.217365,0.05687286,0.10833004,-0.9121323,0.72111493,0.6917775,-0.037908416,-0.020777088,-0.033098444,-0.99923605,-0.6925038,0.7213517,-0.009494647
tracker_2,2024-02-16 17:26:44.308904,0.05687286,0.10833004,-0.9121323,0.72111493,0.6917775,-0.037908416,-0.020777088,-0.033098444,-0.99923605,-0.6925038,0.7213517,-0.009494647
tracker_1,2024-02-16 17:26:44.389458,0.034641862,0.08089748,-0.9278878,0.6956445,0.71761215,-0.033339508,-0.0030829788,-0.043426253,-0.9990518,-0.71837956,0.6950877,-0.027996838
tracker_2,2024-02-16 17:26:44.471026,0.034641862,0.08089748,-0.9278878,0.6956445,0.71761215,-0.033339508,-0.0030829788,-0.043426253,-0.9990518,-0.71837956,0.6950877,-0.027996838
tracker_1,2024-02-16 17:26:44.581585,0.03678584,0.04702497,-0.91598713,0.6633122,0.7483423,-0.0008610426,0.041486856,-0.037921663,-0.9984191,-0.7471919,0.6622278,-0.056200255
tracker_2,2024-02-16 17:26:44.672113,0.03678584,0.04702497,-0.91598713,0.6633122,0.7483423,-0.0008610426,0.041486856,-0.037921663,-0.9984191,-0.7471919,0.6622278,-0.056200255
tracker_1,2024-02-16 17:26:44.760715,0.035080448,0.03233264,-0.9125846,0.6570079,0.75345045,0.025555637,0.07373172,-0.030483913,-0.99681205,-0.7502695,0.6567976,-0.07558136
tracker_2,2024-02-16 17:26:44.838709,0.035080448,0.03233264,-0.9125846,0.6570079,0.75345045,0.025555637,0.07373172,-0.030483913,-0.99681205,-0.7502695,0.6567976,-0.07558136
tracker_1,2024-02-16 17:26:44.922239,0.024769885,0.019184403,-0.92581034,0.68622935,0.7242889,0.067043975,0.12109945,-0.022876346,-0.9923767,-0.7172337,0.689117,-0.103409395
tracker_2,2024-02-16 17:26:45.002771,0.024769885,0.019184403,-0.92581034,0.68622935,0.7242889,0.067043975,0.12109945,-0.022876346,-0.9923767,-0.7172337,0.689117,-0.103409395
tracker_1,2024-02-16 17:26:45.079315,0.02193121,0.018045682,-0.93068236,0.694416,0.7160831,0.070791215,0.12432974,-0.022501081,-0.99198574,-0.7087514,0.6976522,-0.10465552
tracker_2,2024-02-16 17:26:45.162833,0.02193121,0.018045682,-0.93068236,0.694416,0.7160831,0.070791215,0.12432974,-0.022501081,-0.99198574,-0.7087514,0.6976522,-0.10465552
tracker_1,2024-02-16 17:26:45.246839,0.022090318,0.018181065,-0.9317231,0.6940904,0.7164229,0.07054553,0.12440033,-0.022844143,-0.99196905,-0.7090578,0.69729215,-0.10497914
tracker_2,2024-02-16 17:26:45.329708,0.022090318,0.018181065,-0.9317231,0.6940904,0.7164229,0.07054553,0.12440033,-0.022844143,-0.99196905,-0.7090578,0.69729215,-0.10497914
tracker_1,2024-02-16 17:26:45.407264,0.022081463,0.01819607,-0.9311253,0.69407237,0.7164253,0.07069863,0.12476985,-0.022991845,-0.9919192,-0.7090106,0.69728476,-0.10534628
tracker_2,2024-02-16 17:26:45.487833,0.022081463,0.01819607,-0.9311253,0.69407237,0.7164253,0.07069863,0.12476985,-0.022991845,-0.9919192,-0.7090106,0.69728476,-0.10534628
tracker_1,2024-02-16 17:26:45.573685,0.022086376,0.018166358,-0.93102247,0.6940569,0.7164329,0.07077285,0.12497854,-0.023091143,-0.99189067,-0.7089889,0.6972737,-0.1055653
tracker_2,2024-02-16 17:26:45.661262,0.022086376,0.018166358,-0.93102247,0.6940569,0.7164329,0.07077285,0.12497854,-0.023091143,-0.99189067,-0.7089889,0.6972737,-0.1055653
tracker_1,2024-02-16 17:26:45.741279,0.022046413,0.018126452,-0.93050486,0.69550425,0.71494055,0.07165098,0.12735802,-0.024522621,-0.99155354,-0.7071448,0.698755,-0.10810898
tracker_2,2024-02-16 17:26:45.823821,0.022046413,0.018126452,-0.93050486,0.69550425,0.71494055,0.07165098,0.12735802,-0.024522621,-0.99155354,-0.7071448,0.698755,-0.10810898
tracker_1,2024-02-16 17:26:45.905375,0.022224508,0.018235313,-0.93052363,0.69567215,0.7147327,0.072093025,0.12799238,-0.024572216,-0.99147063,-0.7068651,0.69896585,-0.10857453
tracker_2,2024-02-16 17:26:45.987923,0.022224508,0.018235313,-0.93052363,0.69567215,0.7147327,0.072093025,0.12799238,-0.024572216,-0.99147063,-0.7068651,0.69896585,-0.10857453
tracker_1,2024-02-16 17:26:46.068466,0.022082971,0.018204566,-0.93046355,0.6957061,0.7147097,0.07199325,0.12805638,-0.024781168,-0.9914572,-0.70682,0.698982,-0.10876354
tracker_2,2024-02-16 17:26:46.150488,0.022082971,0.018204566,-0.93046355,0.6957061,0.7147097,0.07199325,0.12805638,-0.024781168,-0.9914572,-0.70682,0.698982,-0.10876354
tracker_1,2024-02-16 17:26:46.230014,0.022103736,0.01818197,-0.9303432,0.6955667,0.7148715,0.07173299,0.12805577,-0.025111781,-0.99144894,-0.7069573,0.69880474,-0.10901033
tracker_2,2024-02-16 17:26:46.309574,0.022103736,0.01818197,-0.9303432,0.6955667,0.7148715,0.07173299,0.12805577,-0.025111781,-0.99144894,-0.7069573,0.69880474,-0.10901033
tracker_1,2024-02-16 17:26:46.391106,0.022067951,0.018156433,-0.93036205,0.69541997,0.71501845,0.07169148,0.12803271,-0.025115175,-0.99145186,-0.7071059,0.69865423,-0.10901134
tracker_2,2024-02-16 17:26:46.472618,0.022067951,0.018156433,-0.93036205,0.69541997,0.71501845,0.07169148,0.12803271,-0.025115175,-0.99145186,-0.7071059,0.69865423,-0.10901134
tracker_1,2024-02-16 17:26:46.557139,0.022049198,0.018133197,-0.9304644,0.6955056,0.7149232,0.0718107,0.1280395,-0.024974864,-0.99145454,-0.7070204,0.69875675,-0.10890856
tracker_2,2024-02-16 17:26:46.641142,0.022049198,0.018133197,-0.9304644,0.6955056,0.7149232,0.0718107,0.1280395,-0.024974864,-0.99145454,-0.7070204,0.69875675,-0.10890856
tracker_1,2024-02-16 17:26:46.754300,0.02203201,0.018166076,-0.93041164,0.694923,0.71549135,0.071792334,0.12727393,-0.024120653,-0.9915742,-0.7077311,0.698205,-0.10782538
tracker_2,2024-02-16 17:26:46.840375,0.02203201,0.018166076,-0.93041164,0.694923,0.71549135,0.071792334,0.12727393,-0.024120653,-0.9915742,-0.7077311,0.698205,-0.10782538
tracker_1,2024-02-16 17:26:46.898209,0.02208108,0.018108292,-0.93041456,0.69525844,0.71518874,0.07155949,0.12751178,-0.024749208,-0.99152815,-0.7073588,0.698493,-0.10840208
tracker_2,2024-02-16 17:26:46.991732,0.02208108,0.018108292,-0.93041456,0.69525844,0.71518874,0.07155949,0.12751178,-0.024749208,-0.99152815,-0.7073588,0.698493,-0.10840208
tracker_1,2024-02-16 17:26:47.077243,0.022088753,0.018114483,-0.9303927,0.69538957,0.71503925,0.071778566,0.12760365,-0.024564056,-0.99152094,-0.7072133,0.69865257,-0.1083232
tracker_2,2024-02-16 17:26:47.153276,0.022088753,0.018114483,-0.9303927,0.69538957,0.71503925,0.071778566,0.12760365,-0.024564056,-0.99152094,-0.7072133,0.69865257,-0.1083232
tracker_1,2024-02-16 17:26:47.236779,0.021981256,0.018174358,-0.9304041,0.69520783,0.7152161,0.07177733,0.12780261,-0.024723629,-0.9914914,-0.70735604,0.6984659,-0.10859453
tracker_2,2024-02-16 17:26:47.326312,0.021981256,0.018174358,-0.9304041,0.69520783,0.7152161,0.07177733,0.12780261,-0.024723629,-0.9914914,-0.70735604,0.6984659,-0.10859453
tracker_1,2024-02-16 17:26:47.409621,0.021993643,0.018161656,-0.9304028,0.69510627,0.71531934,0.07173228,0.127776,-0.024738174,-0.9914944,-0.70746064,0.6983596,-0.10859629
tracker_2,2024-02-16 17:26:47.491676,0.021993643,0.018161656,-0.9304028,0.69510627,0.71531934,0.07173228,0.127776,-0.024738174,-0.9914944,-0.70746064,0.6983596,-0.10859629
tracker_1,2024-02-16 17:26:47.576813,0.021926232,0.017924063,-0.9299931,0.69492155,0.71546966,0.07202183,0.1273231,-0.023850808,-0.99157447,-0.7077237,0.6982365,-0.10767025
tracker_2,2024-02-16 17:26:47.658347,0.021926232,0.017924063,-0.9299931,0.69492155,0.71546966,0.07202183,0.1273231,-0.023850808,-0.99157447,-0.7077237,0.6982365,-0.10767025
tracker_1,2024-02-16 17:26:47.743374,0.021967882,0.018136632,-0.9303639,0.69509715,0.7153156,0.07185776,0.12741825,-0.0242092,-0.99155354,-0.7075341,0.698382,-0.107971996
tracker_2,2024-02-16 17:26:47.831893,0.021967882,0.018136632,-0.9303639,0.69509715,0.7153156,0.07185776,0.12741825,-0.0242092,-0.99155354,-0.7075341,0.698382,-0.107971996
tracker_1,2024-02-16 17:26:48.003712,0.021975249,0.018092668,-0.93037903,0.6954187,0.7150219,0.071669124,0.12772228,-0.024839194,-0.9914988,-0.7071632,0.6986606,-0.10859785
tracker_2,2024-02-16 17:26:48.026715,0.021975249,0.018092668,-0.93037903,0.6954187,0.7150219,0.071669124,0.12772228,-0.024839194,-0.9914988,-0.7071632,0.6986606,-0.10859785
tracker_1,2024-02-16 17:26:48.056342,0.022015875,0.0180598,-0.9304538,0.6955122,0.71492404,0.07173821,0.12776314,-0.024803668,-0.9914945,-0.7070639,0.69876194,-0.10859218
tracker_2,2024-02-16 17:26:48.087339,0.022015875,0.0180598,-0.9304538,0.6955122,0.71492404,0.07173821,0.12776314,-0.024803668,-0.9914945,-0.7070639,0.69876194,-0.10859218
tracker_1,2024-02-16 17:26:48.116387,0.021972477,0.018133273,-0.9304433,0.6953771,0.71503866,0.07190513,0.12755965,-0.024342433,-0.9915321,-0.7072335,0.6986609,-0.10813724
tracker_2,2024-02-16 17:26:48.131385,0.021972477,0.018133273,-0.9304433,0.6953771,0.71503866,0.07190513,0.12755965,-0.024342433,-0.9915321,-0.7072335,0.6986609,-0.10813724
tracker_1,2024-02-16 17:26:48.147381,0.021985171,0.01809953,-0.93045956,0.69533247,0.71506864,0.072038874,0.12771478,-0.024300748,-0.99151313,-0.70724934,0.6986317,-0.10822192
tracker_2,2024-02-16 17:26:48.177878,0.021985171,0.01809953,-0.93045956,0.69533247,0.71506864,0.072038874,0.12771478,-0.024300748,-0.99151313,-0.70724934,0.6986317,-0.10822192
tracker_1,2024-02-16 17:26:48.192888,0.022079814,0.018064776,-0.93044645,0.6954035,0.714994,0.07209361,0.12788764,-0.024410695,-0.99148816,-0.7071483,0.6987042,-0.108414166
tracker_2,2024-02-16 17:26:48.208877,0.022079814,0.018064776,-0.93044645,0.6954035,0.714994,0.07209361,0.12788764,-0.024410695,-0.99148816,-0.7071483,0.6987042,-0.108414166
tracker_1,2024-02-16 17:26:48.222877,0.02198246,0.018094545,-0.93049383,0.6953126,0.715074,0.072176866,0.12797591,-0.02436317,-0.99147797,-0.7072216,0.698624,-0.10845226
tracker_2,2024-02-16 17:26:48.240881,0.02198246,0.018094545,-0.93049383,0.6953126,0.715074,0.072176866,0.12797591,-0.02436317,-0.99147797,-0.7072216,0.698624,-0.10845226
tracker_1,2024-02-16 17:26:48.265807,0.021849224,0.01813624,-0.93051106,0.6955245,0.71487415,0.072115354,0.12789495,-0.024413507,-0.99148715,-0.707028,0.6988268,-0.10840897
tracker_2,2024-02-16 17:26:48.287807,0.021849224,0.01813624,-0.93051106,0.6955245,0.71487415,0.072115354,0.12789495,-0.024413507,-0.99148715,-0.707028,0.6988268,-0.10840897
tracker_1,2024-02-16 17:26:48.301806,0.021952193,0.01806634,-0.930513,0.69543993,0.71495974,0.072082326,0.1278899,-0.024436356,-0.99148726,-0.707112,0.6987384,-0.10843014
tracker_2,2024-02-16 17:26:48.319805,0.021952193,0.01806634,-0.930513,0.69543993,0.71495974,0.072082326,0.1278899,-0.024436356,-0.99148726,-0.707112,0.6987384,-0.10843014
tracker_1,2024-02-16 17:26:48.334809,0.022067107,0.01801662,-0.930476,0.6954336,0.7149736,0.07200526,0.12791437,-0.024566052,-0.9914809,-0.7071138,0.6987197,-0.10853945
tracker_2,2024-02-16 17:26:48.350821,0.022067107,0.01801662,-0.930476,0.6954336,0.7149736,0.07200526,0.12791437,-0.024566052,-0.9914809,-0.7071138,0.6987197,-0.10853945
tracker_1,2024-02-16 17:26:48.366335,0.022011422,0.018103713,-0.93044925,0.69532,0.71509343,0.07191243,0.12789232,-0.024648802,-0.99148166,-0.70722955,0.6985941,-0.108593754
tracker_2,2024-02-16 17:26:48.380335,0.022011422,0.018103713,-0.93044925,0.69532,0.71509343,0.07191243,0.12789232,-0.024648802,-0.99148166,-0.70722955,0.6985941,-0.108593754
tracker_1,2024-02-16 17:26:48.396335,0.022004504,0.0180794,-0.930442,0.69528234,0.7151404,0.071809895,0.12789579,-0.024786366,-0.9914778,-0.7072659,0.69854116,-0.10869695
tracker_2,2024-02-16 17:26:48.411335,0.022004504,0.0180794,-0.930442,0.69528234,0.7151404,0.071809895,0.12789579,-0.024786366,-0.9914778,-0.7072659,0.69854116,-0.10869695
tracker_1,2024-02-16 17:26:48.426335,0.021920463,0.01807396,-0.9305012,0.69524956,0.71519023,0.071630746,0.12787028,-0.025002545,-0.99147564,-0.70730275,0.69848245,-0.108834565
tracker_2,2024-02-16 17:26:48.445341,0.021920463,0.01807396,-0.9305012,0.69524956,0.71519023,0.071630746,0.12787028,-0.025002545,-0.99147564,-0.70730275,0.69848245,-0.108834565
tracker_1,2024-02-16 17:26:48.475404,0.021887021,0.01808903,-0.9305114,0.6953989,0.7150251,0.071828894,0.1280305,-0.024917956,-0.9914571,-0.7071269,0.6986545,-0.10887293
tracker_2,2024-02-16 17:26:48.489405,0.021887021,0.01808903,-0.9305114,0.6953989,0.7150251,0.071828894,0.1280305,-0.024917956,-0.9914571,-0.7071269,0.6986545,-0.10887293
